name,,,,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
South Africa,South Africa,Africa,https://public.flourish.studio/country-flags/svg/za.svg,65652787805.92477,68176962953.70386,72388888580.90521,77726634753.27888,83897825365.46758,89034719820,92986424438.81007,99678213921,103818221927.8644,108714188432.45988,114420228110.93793,119316194615.5334,121290674451.49692,126836017069.92216,134587120944.56262,136868956455.65884,139948316809.93564,139816794618.76505,144031543620.37436,149491087027.6245,159388269160.57867,167932741243.8546,1.67289E+11,164199769714.1361,172572564947.99503,170481777771.83707,170512207473.78952,174094206899.74924,181406354481.01956,185750664997.1272,185160422891.7308,183275036203.7516,179358388483.38223,181570878123.14905,187381146228.4856,193189961762.58823,201497130113.1013,206736055498.99084,207769735777.19165,2.12756E+11,221691970228.10117,227677653424.6833,2.36103E+11,243065422272.3687,254135982543.4955,267546870424.2948,282539679229.8738,297685145427.08105,307184409060.7409,302459639039.7778,311653604140.2694,321528523981.7023,329233094599.26294,337416077838.15137,342186555600.7309,346709790458.56305,349013858372.6254,353055253707.07135,358551560868.5332,359483563936.6759,337307318679.63873,3.54021E+11,360788046853.64087,363308097941.6427,365414753361.9964
South Korea,"Korea, Rep.",Asia,https://public.flourish.studio/country-flags/svg/kr.svg,25704085715,27486919211.90324,28557609625.51477,31133668301.71912,34083217464.92448,36577575097.09735,40964673582.66593,44684104770.09422,50567110466.61993,57930372849.43443,63753959604.84635,70477142055.03767,75561617309.30342,86819030861.15462,95077114202,102531096575.67404,116087191990.82188,130407687325.50656,144691222664.0818,157237726606.55505,154650084773.67526,165856302541.4418,179685530559.4178,203720580660.9915,225216443661.42697,242870854434.64688,270381470486.1609,304783976338.5288,341320612492.5671,3.65462E+11,401560542993.62695,444840963700.9511,472415066061.57184,504905290009.96936,551703276662.8129,604747148973.9841,652465952372.0049,692726706028.7677,657193648716.4579,732553666046.9824,798929132744.3018,837696366558.2771,902409606062.1469,930811064125.1512,979188957980.1101,1021377732486.5548,1075146392089.8536,1137500027631.576,1171772731392.3442,1181061361993.541,1261430519849.4192,1307922658113.4043,1.33935E+12,1381732300870.284,1425981639370.3535,1466038936206.4275,1.50924E+12,1556927899270.7476,1602194079769.044,1638146960195.0566,1626525694049.9268,1696543311942.809,1740868427277.0076,1764487367948.6982,
South Sudan,South Sudan,Africa,https://public.flourish.studio/country-flags/svg/ss.svg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20185217785.81092,21202884179.23594,22367646895.01445,21329717232.69378,11500530835.43153,13010519613.87634,13449448810.70014,11997800760.22418,,,,,,,,,
Spain,Spain,Europe,https://public.flourish.studio/country-flags/svg/es.svg,191405167019.61728,214065001135.14545,235371828523.3576,257959283397.7805,271653078386.35287,288639911835.0978,309554933923.9776,322990665643.03253,344298424898.0178,374965139160.2371,390882299704.6061,4.09056E+11,4.42393E+11,476848965657.5448,503642086898.71497,506372851132.1308,523102353883.31775,537951003182.77136,545821244290.08167,546048014004.36646,558108729943.2128,557369411137.9536,564316807889.3556,574305868927.1873,5.84555E+11,598125512978.7727,617584460036.6942,651842628032.1173,685049604314.9404,718117156374.2916,7.45272E+11,764246620838.2915,771348118766.8228,763391725887.2518,781584842222.9454,803136997375.0953,824078081163.9089,853640231891.4453,890363642200.0186,929618577227.5752,977964704474.0312,1016292009754.1248,1044295490089.6656,1074990358774.1376,1108471271904.2212,1147835587310.163,1194247574981.1267,1236446314615.4275,1.24593E+12,1198983535018.3435,1200112046037.6494,1192432281393.688,1158267740898.694,1141735527746.348,1159095455877.4397,1206164777553.1245,1241326362266.4795,1277275696051.0928,1307871701701.2546,1333521400432.6887,1187633217292.017,1267004457826.9172,1345296618859.6665,1381292228958.2124,1424805636601.9563
Sri Lanka,Sri Lanka,Asia,https://public.flourish.studio/country-flags/svg/lk.svg,,6526664116,6775853428,6946384624,7217740543,7400851267,7772654452,8273137570,8753070071,9428528703,9791209303,9919171146,9878454941,10575616914.68958,10982337251.12731,11655140838,12043852219.64264,12658159773.35441,13373831476.13544,14230232387.88707,15062135546.59576,15920605692.45504,16579956893,17378114521,18264250048.97692,19177354129.12549,20012632785.57634,20357972916.85753,20861361467.15128,21341027045.92508,22706851776.15117,23751364061.37841,24796422002.26684,26507390804.53081,27991783145.72961,29531355077.30555,30653536886,32617018444,34149503956.08817,35618117203.63152,37755216046.20777,37171743866.54868,38645482957.36495,40941128631.53368,43170398173.77493,45864985657.27186,49382046637.85957,52738458481.80314,55876443247.64698,57853861432.62537,62491408087.58372,67909090095,73771125926,76760144812.93378,81655890647.25755,85090301052,89390445684.94131,95165677467,97364084798.83264,97149412680.29048,92656723482.05235,96555233343.70404,89459202881.05759,87374939262.09387,91751304717
St. Kitts and Nevis,St. Kitts and Nevis,Americas,https://public.flourish.studio/country-flags/svg/kn.svg,,,,,,,,,,,,,,,,,,194002839.8,201588165,216904178.6,235211153.9,238849643.2,240157913.5,243007916.6,264552530.6,287171952.6,318350193.8,339203230.6,370496000.5,390798418.4,409858640.2,402216050.7,419386548.6,447913009.5,471660098.9,497050234.8,526092075,561992423.4,559256949,577264387.5,635237944,668609850.7,677754528.4,651095766.6,677115810.6,743018278.4,766426186.5,771029360,858287028.9,829064585.8,828615280.9,842010736,835799755.5,883668355,950623606,957222222.2,994866931.1,997065001.5,1017041453,1046924639,886725390.8,889985054.4,982030904.7,1024538679,1036489311
St. Lucia,St. Lucia,Americas,https://public.flourish.studio/country-flags/svg/lc.svg,,,,,,,,,,,,,,,,,,483071666.4,532885730.4,553096670.9,540815003.8,574941799.7,586937052.5,616080730.9,660842530.2,715611606.7,818674128.2,850796701.9,969054583.4,1056085416,1160539673,1164899565,1257544906,1264878904,1285098755,1307565184,1345779926,1336438462,1420453281,1458387956,1459098899,1409371876,1415241212,1475595751,1582833328,1576338888,1673997138,1702314784,1786567823,1736027614,1741756827,1817121649,1815145417,1782131987,1805800308,1807640741,1869604354,1932793731,1988589215,1974662680,1493605760,1666845860,2006689781,2051035272,2130856443
St. Vincent and the Grenadines,St. Vincent and the Grenadines,Americas,https://public.flourish.studio/country-flags/svg/vc.svg,159183504.3,166390192.7,172537082,161727049.5,167661988.5,169145688.3,169145688.3,153036568.4,162998799,167661941.8,185678709,191189747.1,240576905.2,213869657.1,195005088.1,180167717.7,198863397.8,225171854.4,247187973.7,255548407,261790739.8,273869513.6,286130238.5,292335247.7,311589438.2,330843628.3,349370013,350900271,400288412.3,405914909.5,422757077.3,427557801.9,454827184.6,474160663.7,468244924.5,504611870.1,511110826.9,529026032.5,550664228.5,565588940.1,574859123.2,584908988.8,616155570.2,657384613.7,684434010.6,701466543.4,750547640.2,775488102.6,778626043.9,767895069.6,733566566.7,729119123.9,737643344.4,755807695,765257213.7,786555555.6,819165611.5,831033933.8,857424342.5,863155611.1,826308151,843606096.2,869849273,916180617.8,953394361.9
Sudan,Sudan,Africa,https://public.flourish.studio/country-flags/svg/sd.svg,9621210053,9623364370,10288901060.57179,9995978960,9883979102,10553823687.51745,10176508923.80164,10321430684.70074,10524063160.67114,10670279283.58614,11302501304.23962,11556504009.11069,10970475252,11039830075.60153,12303370550.46114,14236656553.97365,16609226650.64733,17642960631.54277,16596558979.23782,15763644181.29776,16003931008.68704,17194233566.75298,18218780590.61997,18594543247.95794,17663159912.45049,16553729141.13766,17449916752.44514,19931449274.84004,19865457877.17654,21639720128.43105,20456015800.89771,21992448809.68949,23439081607.55708,24509954458.53963,24756580788.94435,26241255779.40564,27794508186,32884421186.41077,34301247872.54173,35365991403.81389,37610270337.13303,40055073506.84702,42460970095.88511,45131259048.71241,47451406763.00805,50129334265.02218,53403487491.79005,56466323951.37653,58638439292.88441,57015500648.42604,59215296613.75809,57312394053.38596,47566600027,48496595854.76675,50757206252.65214,51726758676.76768,53520457581.10719,53900054790.13696,52455031754.90929,51312429477.39505,49449890489.35497,48525909156.87842,48061119947.98241,33915159867.94168,29338888294.58625
Suriname,Suriname,Americas,https://public.flourish.studio/country-flags/svg/sr.svg,1039858389,1089771592,1132272684,1195679954,1273399151,1426207049,1700038803,1905743498,2050580004,2142856104,2200713219,2286541034,2272821788,2231910996,2240838640,2303582122,2506297349,2761939678,2944227697,2926562331,2669024846,2858525610,2738467534,2631667300,2581665621,2633298934,2654365325,2489794675,2683998660,2796726603,2670873906,2742987479,2753959429,2569444198,2656805273,2656805273,2683373358,2836325577,2901561112,2860939243,2921018935,3043701742,3128925412,3326047695,3608761755,3771156042,3989639611,4193569552,4367326198,4498944264,4731486826,5008248887,5142988298,5293854859,5307380819,5126237646,4874454256,4950790054,5195768566,5256433829,4416708447,4309144555,4412832155,4524898973,4653387372
Sweden,Sweden,Europe,https://public.flourish.studio/country-flags/svg/se.svg,125833171525.6426,132982122458.2684,138645893911.88965,146032855284.89664,155993996630.48557,161955318965.07004,165341552542.2732,170905938215.29825,177124360483.12512,185996652977.00296,198037469742.53647,199908223300.47144,204483600294.78128,212597471030.46567,2.19397E+11,2.24998E+11,227378363010.57928,223748816326.4669,227667884337.41705,236410339081.84827,240429247265.7943,241522792749.76743,2.44539E+11,249186397834.63776,259725824371.0493,265336872869.68207,272477945676.7689,281616428084.68054,288823101461.73004,296490797144.5964,298728338359.05347,295304986649.3532,291883604471.03766,285854408964.65283,297333335669.7816,309506914356.0813,314783454120.9479,324431161326.4346,338205617436.9497,352413884456.18506,368734580258.8125,373752198468.5236,382265044393.1349,389455236261.48834,405732636285.12354,417065466396.11584,436567442196.02496,450646355077.5324,446486334539.3867,427485779312.9295,452069357232.3905,466372427078.0399,464439473161.7511,469723477716.0991,480507219240.80817,501698263620.6632,513486872449.42114,522858809003.4943,532808626903.2789,546393370721.11615,535436339440.5885,567227918083.3086,575505409859.5558,574848401745.3411,580446460657.1572
Switzerland,Switzerland,Europe,https://public.flourish.studio/country-flags/svg/ch.svg,212618998244.8177,229859575870.6027,240869714664.82245,252622227587.49344,265900938033.40088,271496969295.00925,278179751690.4989,286680708387.73645,296966886752.3932,313694770516.21674,333700361262.2001,347300128063.3852,358415499097.3422,3.69347E+11,374720496122.06976,347428948950.03326,342552172034.7518,350888700310.2195,352324128999.0515,361102327236.65656,3.7772E+11,383768743423.9341,378743607969.44415,381164080265.3502,392631236095.26953,407054920691.8991,414620577535.8566,421194295501.07495,434999344090.2628,453838270540.7855,470515127362.4516,466206071642.6946,466002185701.1629,465415100022.0013,471324744553.3739,473591186765.4629,475823127431.01874,486583036190.79193,501326352837.15295,509661911366.6513,529837998914.4444,538186454855.43353,537792409495.6745,537618173222.30334,552143052490.0492,567325325069.2438,5.90436E+11,613559745174.5336,6.30788E+11,616296830083.8572,636285783946.7883,647822334336.4911,655461804171.5428,667208623614.2336,682887235059.8337,694118186379.6278,708477337740.4242,718132464454.1145,738674254331.7441,747109782755.7935,731108655210.7606,771755519734.1005,795248228754.8403,800682383958.1488,811109937475.1313
Syria,Syrian Arab Republic,Asia,https://public.flourish.studio/country-flags/svg/sy.svg,2416812218,2678627030,3335461124,3046852122,3329336867,3405890769,3145031364,3404738073,3531703487,4194530603,4119161060,4488065486,5639735188,5049263095,6351759533,7390372324,8296021554,8146733163,8956729450,9036264207,10347255986.19923,11149721268,11460696655.69897,11726623777.28403,10834153805.25749,11847234653.61682,10905032498.43079,11088485934.92402,13085648671.65632,11299813272.78181,11722376106.97724,12621068341.99373,14258373042.41082,15135390678.67266,16227110828.65769,17367323301.28022,19073761705.98782,20031990206.43948,21391221744.23209,20631095402.73709,20770487870,20988014510,21818055209.11435,23389922826.42685,25004519710.98765,26558570073.39166,27898767456.13386,29481908620.04438,30801717185.31399,32622727886.40472,34316469200.95203,35294489548.99532,25998267919.35608,19160700666,17185167298.46191,16466863117.00092,15412063258,15300590613.03672,15513754781.29745,15703131995.84016,15593656903.82517,15882796969.62733,15999183136.03336,15806030725.29219,
Tajikistan,Tajikistan,Asia,https://public.flourish.studio/country-flags/svg/tj.svg,,,,,,,,,,,,,,,,,,,,,,,,,,6548213772,6777401246,6696072428,7626826568,7131082791,7088296320,6585027346,4675369346,3908608781,3076075188,2694139780,2244218479,2281936479,2403172744,2492079339,2699528109,2958165475,3277647458,3638188648,4012922040,4281787757,4581513037,4938871060,5329041788,5536874479,5896771270,6333132379,6808117273,7311917934,7801816486,8271431485,8842160258,9469953673,10189670046.82547,10943705646.91047,11425228817.45539,12499200274.92554,13499136339.22483,14619564549.61737,15847607943.98464
Tanzania,Tanzania,Africa,https://public.flourish.studio/country-flags/svg/tz.svg,8038068841,8129565885,8869091957,9424297385,9943685370,10377699460.84498,11586045113.72918,12225972344.46582,12994443432.12937,13418275376.66824,7187762856,7468190604,7999575904,8494906638,8674437207,9020497425,9318716167,9323337584,9517636648,9755594117,10022700328,9924596037,9888107300,9849382581,10309641477,10437986617.41297,11011628451.39372,11539803390.96472,12377066378.31368,12842994038,13747792168.77667,14032644802.14658,14114640651.41982,14284835102.54741,14508773001,15026723409.85031,15709592840.20769,16263399690,16866529754.08744,17686894781.29051,18486481203.15434,19608760036.07322,20999647619.28931,22400909970.07742,24081832736,25882267435.01868,27572954444.23208,29439239572.27975,31113277454.49465,32752668790,34828049320.63425,37500111399.44324,39187673997.62724,41845219654.68124,44662433111.64942,47413919817.12405,50669888784.25546,54096327104.73719,57054358529.88576,60363511324.60043,61565931105.41415,64226431583.15386,67159014151.45101,70563656177.74081,74463225268.46445
Thailand,Thailand,Asia,https://public.flourish.studio/country-flags/svg/th.svg,15908737340.23534,16761787111,18028015159.55318,19470225866.56996,20800236244.68608,22502041173.26354,25004834864.43105,27159247018.81676,29365194461.05553,31288808475.02581,34858219809.28069,36564659955.11203,38129081870.58209,42032139795.45292,43909401662.17241,46091876857.82543,50390779136,55350976954.68221,61049773246.54848,64329224521.78963,67657323331.08568,71653751952.26288,75488910649.68614,79704364262,84289302223.72491,88206428692.95677,93087620536.46516,101948580888.59592,115495624611.61752,129575125644.17044,144044991708.43863,156372737078.5587,169012952179.51303,182959758879.24185,197591095927.8724,213636116013.33444,225710710647.57977,219495596601.21045,202739225305.4556,212009086618.7294,2.21455E+11,229082063572.2469,243168402250.1999,260650370324.9808,277043563911.3451,288645146658.33386,302984491694.5868,319452158416.90247,324964940636.7332,322720673508.1112,3.46968E+11,349882927003.6331,375224234353.8356,385308369004.1669,389101609925.9328,401296238228.0839,415081396923.2929,432422173710.33344,450682801200.33887,460212749509.6262,432369701127.2777,439080796986.8196,450410744554.8572,459498911646.8031,471105678432.11774
Timor-Leste,Timor-Leste,Asia,https://public.flourish.studio/country-flags/svg/tl.svg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481437140.7,533019666.5,588770963,648853659.2,695070456.3,741509953.4,800698649.7,832726547.6,816072048.7,526754666.9,832683747.6,968839039.1,903891443.2,884166144.4,887702844.2,914197042.5,876567844.9,966550939.2,1076687532,1185938525,1296604518,1373863214,1440641509,1485364307,1551797202,1590282400,1638148797,1586016100,1586017920,1957336651,2582938998,2720236116,2161456509,1769697035,1730956216
Togo,Togo,Africa,https://public.flourish.studio/country-flags/svg/tg.svg,751799549.2,843288422.3,875111199.7,918864084.3,1050133111,1212480673,1326559573,1399525279,1469833116,1629028806,1670150423,1670150423,1797502024,1866480877,1956685082,2004438787,1963317272,2099946197,2331894379,2211388079,2533741149,2449742915,2361983262,2234105305,2358222255,2489234522,2528726335,2541626941,2710451200,2820496107,2813623795,2793929343,2682711766,2277734226,2618993805,2824475668,3074052315,3516020423,3435156293,3520408334,3492826653,3521587941,3656345820,3902058527,3863870433,3683570671,3781190160,3736756623,3887558865,4099579483,4339583325,4592288208,4881726147,5166050855,5457066909,5755461035,5998047710,6238457455,6537595250,6859436221,6996086824,7415213718,7842296104,8344824334,8787100467
Tonga,Tonga,Oceania,https://public.flourish.studio/country-flags/svg/to.svg,,,,,,,,,,,,,,,,,,,,,,253486823,265505306.1,270768690.5,275475711.8,293542686,299761860,308711663,302902104.8,304083140.7,297867403.1,316975458.7,317774152.5,329652735,345978856.7,367526974.2,367868473.6,365659284.2,374042303,382654487.2,397019709.5,402945154.2,420792496.1,421010489.5,412725224.5,410010934.2,401131477.4,391246363.1,410272052.9,389228468.3,392437255.7,418745062.1,422596516,424261218.9,432706298.4,437525538.9,466396531.4,481332039.7,484641421.3,483631266.7,492256326.9,494041269.4,482629585.8,492688338.4,
Trinidad and Tobago,Trinidad and Tobago,Americas,https://public.flourish.studio/country-flags/svg/tt.svg,3630222802,4139799750,4253332232,4491714373,4834454628,4867998505,5065484518,5168947937,5438515892,5587024608,5784449703,5844627406,6182467140,6284874810,6524177955,6620603046,7044662296,7687261624,8457254686,8761662363,9672070064,10114780882.86305,10499073580.83272,9417634514,8876035190,8510394061,8231324363,7855829575,7547902734,7485261616,7598226778,7834714586,8625470724,8567756425,8873383771,9211451985,9868640951,10611044463.82972,11473145562,12393844571.31902,13249188352.30167,13801483946,14896867659.49486,17048122759.83723,18403457300.85161,19546116532.34948,22127779059,23179780077.59936,23965977273.10728,22913456439.76428,23674922086.14833,23605233909.15008,25189164853.35393,26031643292.13976,26993607566.54596,26841143094.67652,24853971609.60955,23656360890.73837,23423221520,23533735414.60868,21438575321.87017,21243057044.17709,21472954153.10365,21779397558.70543,22138889024
Tunisia,Tunisia,Africa,https://public.flourish.studio/country-flags/svg/tn.svg,,6137829834,5856098258,5227504981,4983069469,4856664333,5024455670,5032592900,5556472162,5820283203,6092068996,6735403513,7930447182,7878531025,8514705256,9124026071,9842712161,10178456507.12413,10833997304.52638,11545522372,12402054611.39683,13085912934.96649,13021302861.97694,13630949504.46091,14414571426.66694,15228789050.44398,15008430237.26418,16014200843.11404,16025756542.69484,16305678292.52052,17601950274.69769,18289226397.40802,19716833823.73137,20148598741,20789004085.00825,21277892826.37056,22798428276,24038877877.61869,25188840697.72216,26713932931.46218,27972151936.74606,29034050813.97937,29418042728.45765,30801396632.29496,32722107265.80779,33862978438.27385,35638786833.82444,38029978712,39641606104.30343,40848078614.32767,42061729256.05538,41200879648,42938187712,43981556030.35939,45340730384.70702,45779494041.92953,46291045987.63409,47326964920,48569264671.68421,49340470115.96896,44893939452.69409,47020260421.79904,48277261609.99678,48296165328.52332,48948478709.79338
Turkey,Turkey,Asia,https://public.flourish.studio/country-flags/svg/tr.svg,68944998408.55185,69742050427.91557,73627678958.99321,80302989305,84686775101.49594,87077931215.87187,96841818579.71812,101424867564.41856,108299441041.46922,112719298936.9866,116364087582.34076,122841720846.4462,131963687012.07986,136268783925.23505,143892306160.79385,154215302356.6796,170348042039.53955,176151237350.24313,178798672446.05823,1.77683E+11,173334245745.7936,181752481253.76407,188228736215.13168,197585738738.42224,210847724567.3351,219790484416.62503,235202261561.93408,257512463440.75287,263488649928.8253,264253410107.15125,288739518672.1024,290819248892.6189,305463844599.1001,328835693448.7031,313485158693.25616,338182356112.35834,3.63139E+11,390656537292.6642,400048507437.4628,386994250934.2048,4.13825E+11,390030497194.8798,4.15179E+11,439106176635.55457,482120738379.83417,525474505335.92206,561984411360.1577,590328139721.3002,595139459121.4081,566434966772.8258,614169032343.3737,682956643134.5242,7.1566E+11,776389567770.0907,814741000960.4923,864313810469.0094,8.93036E+11,960031200973.5988,9.88959E+11,997053346501.1859,1015597272884.8324,1131775463573.9575,1194401442556.9524,1255449309088.755,1295423120852.2114
Turkmenistan,Turkmenistan,Asia,https://public.flourish.studio/country-flags/svg/tm.svg,,,,,,,,,,,,,,,,,,,,,,,,,,,,9134688479,10141662024,9710101902,13145978552,12540571637.20693,10663751366.94985,10823707656.00029,8951221334,8306729733,8863279974,7852866037,8410419553,9798138737,10334005228,10782898471.21713,10810629921.41891,11164010879.75788,11722256910,13250139963.35138,14704118675.07719,16330291193.84434,18730843999.33946,19873425504.81275,21701780648.88161,24891942388.61422,27654947984.18057,30475752706.60883,33614755226.41318,35799714285.71429,38019296559.41064,40490550853.57668,43000964982.75929,45710025795,48406917339,51408146222.39616,54595451255.39505,58035050718.99906,59349032299.78841
Tuvalu,Tuvalu,Oceania,https://public.flourish.studio/country-flags/svg/tv.svg,,,,,,,,,,,13790394.59,13571996.11,13307342.19,13050443.95,12831444.45,12638138.74,12531333.83,12062473.97,11841429.14,11794442.35,11719016.89,12023746.48,10098852.88,11005083.55,11826172.83,11609150.73,14231135.47,15975431.52,19059808.08,18688561.14,21562114.3,22340330.53,22963355.18,23907338.25,26365819.93,25046355.12,23553249.1,25909351.92,29925603.6,29457605.82,29171722.93,29171722.93,31949982.26,30560852.6,29866287.77,28477158.1,29171722.93,31255417.43,33339111.92,31255417.43,30560852.6,32644547.09,31949982.26,33339111.92,33339111.92,36811936.08,38895630.58,39847948.42,40400752.57,45984984.36,44019157.52,44813322.94,45116847.78,46855113.84,
UAE,UAE,Asia,https://public.flourish.studio/country-flags/svg/ae.svg,,,,,,,,,,,14070592924,19222171572.03871,26734126559.06314,47217855776.34117,54063519992.54881,57430272387,66921691095.82407,81269253405.41414,79977394655.25737,96711523270.90988,119801181764.5034,125382930480.43147,116958054938.57896,111407435357.1586,115882617757.20972,111717244274.19456,95006426309.42868,98219526270,95647247529.58852,107448100944.13223,127141173341.33366,128234691621.35904,132524071345.55383,134195452934.1924,143449770720.49298,153043528513.01736,161917610697.9629,175179308497.33524,175690822166.6671,180789745171.17123,200410321466.33405,203214232286.70688,208159362862.99808,226478512548.9888,248144435949.92648,260192198684.15567,285788137283.3313,294888746643.2848,304301112624.5784,288346842937.12427,2.92969E+11,311179896153.5564,316857313565.96783,332876224084.28394,346742821790.42413,370275469571.1368,390868305597.1392,393741456224.29584,3.98915E+11,403336245504.4569,383342656333.3736,400036290964.1752,430077804445.49365,445641058044.1251,462404360915.1429
Uganda,Uganda,Africa,https://public.flourish.studio/country-flags/svg/ug.svg,,,,,,,,,,,,,,,,,,,,,,,4983495459,5269775231,5251611545,5077973311,5097781822,5299750982,5737885293,6102926184,6498038179,6858945425,7093408658,7684026613,8176083687,9118233745,9945450358,10452668511.67077,10965399652,11848547279.74592,12220817656.19681,12854303430.18629,13976829355.94712,14881585674.25484,15894609936.33192,16901146460.52115,18723891904.54881,20299025448.88123,22066817213.65577,23567695614.72729,24896350765.39316,27234530259.53745,28279643267.76408,29294007439.77264,30789849487.57238,32387183730.10015,33935615078.98327,34998276801.87451,37204541496.69855,39600047064.27999,40768765796.47478,42210585952.78259,44147216889.62398,46503341915.45903,49356997179.08342
UK,UK,Europe,https://public.flourish.studio/country-flags/svg/gb.svg,793127688244.2944,814552559055.1747,823502017570.8838,863520470098.0093,911832808560.1696,931257884730.3486,945854883421.6425,972109334166.4904,1025309894084.5624,1045192065287.9138,1.0735E+12,1111125153878.0308,1159144290115.6155,1234765106760.8127,1204088552401.437,1186344508062.9763,1220870290414.9033,1250876235526.2056,1303466331519.516,1352333501333.517,1324862634143.252,1314426109939.2207,1340647481092.8184,1397247691630.8254,1428952711497.6968,1488217310719.0046,1535101225014.7866,1617885217057.3213,1710629088852.9238,1754722312652.1636,1767597683606.2175,1748098930592.9814,1755110242246.3845,1798809519899.6433,1867991899167.129,1915283289782.3508,1964735787016.7688,2061492114548.2769,2131637645608.3125,2196830015764.9763,2292208338883.958,2351181826662.7188,2393401075664.1406,2468849371154.303,2529531329418.043,2598654839641.2646,2660520860407.281,2730356339128.213,2723563287347.5664,2597719582892.9014,2655734846285.5654,2685966733177.063,2726497926773.1406,2775572749073.163,2864242231941.852,2927911140916.7314,2984177105011.432,3.06345E+12,3106499243232.436,3156963552417.565,2831893577011.527,3074755378978.021,3223545410805.6206,3236345540532.384,3271966955942.457
Ukraine,Ukraine,Europe,https://public.flourish.studio/country-flags/svg/ua.svg,,,,,,,,,,,,,,,,,,,,,,,,,,,,161845930095.68365,1.66E+11,172428984082.68048,161487959613.27536,1.47439E+11,132842094918.75012,113978517441.13203,87877436948,77156389639.68837,69440750675.71953,67357528156.54256,66077735120.12569,65945579649.81507,69836368849.31833,75981969310.62291,80039138412.88611,87656150954.43852,97995502972.08997,101005170642.60509,108652697104.57484,117579433691.21692,120217318405.03636,1.02021E+11,1.06195E+11,111977987704.02756,112148546939.27087,112199506223.4868,100891035818.54814,91030967789.07176,93253017277.08954,95453762636.02023,98783535744.14449,101944118786.82112,98118341608.38605,101499127457.56355,72309415409.67384,76311548882.32445,78535131746.04335
Uruguay,Uruguay,Americas,https://public.flourish.studio/country-flags/svg/uy.svg,16784217051.38517,17202653946.72516,16931789756.83336,16960651491.90828,17374579715.81119,17556249025.73948,18093971640.97656,17432305113.64598,17761585972.31437,18803256922,19241977028.43568,19193542753.45693,18940270547.90145,18992394099.98699,19542289356.65807,20733765993.52994,21549737170.43481,21863385229.01336,23038320348,24466492719,25896167975.29063,26300034208.38072,23733710676.15813,21295214497.49572,21051891660.68521,21360625236.64844,23242455370.54516,25100256718.14798,25471975822.88796,25753161224.78281,25829737832.14395,26743802791.24129,28865011154.88221,29632112135,31789727752.35136,31329539981.17818,33077088488.93952,35904413225.12687,37526894198.66801,36956130432.48055,36242902749.57159,34849678466.81775,32155098813.21955,32414038652.10217,34036089123.99398,36575226344.61266,38074290288.91325,40564924117.33763,43475921755.06314,45320819970.79864,48857389210.18398,51379472633.57786,53197370201.03953,55664418793.73772,57467273108,57680327998.66888,58655009160.08578,59675827117,59774159517.75536,60329073610,55890466349,59156857853.76048,61810768801.32092,62269484309,64204978531.94913
USA,USA,Americas,https://public.flourish.studio/country-flags/svg/us.svg,3406320762468.948,3493704590510.064,3707855986272.277,3869417876417.8335,4092402635290.3774,4.35835E+12,4645793322317.276,4773211933325.893,5007791880196.633,5164159048266.289,5173693085766.776,5344048439508.783,5624905010372.654,5942469134009.662,5910347105856.543,5.89819E+12,6215991006431.033,6503430023926.864,6863408303981.272,7080703002910.432,7062521475644.775,7241747172534.371,7111177473087.809,7.43714E+12,7975324064260.706,8307861210351.779,8595533785977.662,8892477646207.725,9263914872017.795,9604107858980.191,9785238027788.586,9774639354478.611,10118950749800.92,10397403618243.012,10816317372939.355,11106673920743.084,11525703481345.578,12038266260921.676,12577957790462.166,1.31802E+13,13717679619283.14,13848757307662.564,14084248131240.508,14477988212152.771,15035068144475.611,15558822251116.695,15992063823932.84,16312522122064.74,16331051067048.848,15910281498377.469,16339094225152.504,16594704135316.656,16974575729098.225,1.73341E+13,17771549055750.484,1.8295E+13,18627887993267.523,19085691122935.24,19651869117582.47,20159639089698.13,19723580221938.24,20917853444668.305,21443388432051.027,22062578283266.76,22679489969555.61
Uzbekistan,Uzbekistan,Asia,https://public.flourish.studio/country-flags/svg/uz.svg,,,,,,,,,,,,,,,,,,,,,,,,,,,,28089418035.34301,30656392613.11587,31604071830.33431,32109736981,31951757073.85773,28373160282.44326,27720577594.70156,26279107561.69893,26042595592.20842,26485319718.07339,27862556342.50318,29060646265.52696,30310254055.46596,31472652298.53561,32783122633.22805,34085756140.14536,35528479187.73934,38174995817.59332,40828160774,43870437889.27486,48026286798,52362657563.93711,56578340212.83286,60876691748.34869,65457747965.39095,70106848438.94556,75222229947.90176,80392884506,86196264755.31053,91309557165,95322862968.51093,100622047495.60075,107444145839.57732,109123866128.14767,117891622986.82184,124966702851.26324,132828878427.53212,141462755525.29086
